source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	confidence	source	prediction_type	prediction_source
mondo	mondo:0008931	Cenani-Lenz syndactyly syndrome	skos:exactMatch	icd11	icd11:776925344	Syndactyly type 7	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011672	persistent polyclonal B-cell lymphocytosis	skos:exactMatch	icd11	icd11:777770614	Persistent polyclonal lymphocytosis	semapv:SemanticSimilarityThresholdMatching	0.61	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0006714	coronary aneurysm	skos:exactMatch	icd11	icd11:777924269	Coronary artery aneurysm	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0008060	nonsyndromic congenital nail disorder 1	skos:exactMatch	icd11	icd11:778448276	Hereditary trachyonychia	semapv:SemanticSimilarityThresholdMatching	0.63	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0016668	sickle cell-beta-thalassemia disease syndrome	skos:exactMatch	icd11	icd11:778612698	Sickle cell-thalassemia disease	semapv:SemanticSimilarityThresholdMatching	0.58	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0015410	nasal dorsum fistula/cyst	skos:exactMatch	icd11	icd11:779089925	Nasal dorsum fistula or cyst	semapv:SemanticSimilarityThresholdMatching	0.74	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0023154	fibromatosis multiple non ossifying	skos:exactMatch	icd11	icd11:77910845	Multiple non-ossifying fibromatosis	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011339	hereditary spastic paraplegia 8	skos:exactMatch	icd11	icd11:779301090	Autosomal dominant spastic paraplegia type 8	semapv:SemanticSimilarityThresholdMatching	0.92	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002156	fallopian tube disorder	skos:exactMatch	icd11	icd11:779308781	Noninflammatory disorders of fallopian tube	semapv:SemanticSimilarityThresholdMatching	0.85	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0008086	neuropathy, hereditary sensory and autonomic, type 1A	skos:exactMatch	icd11	icd11:779564433	Hereditary sensory and autonomic neuropathy Type IA	semapv:SemanticSimilarityThresholdMatching	0.86	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009626	pseudo-TORCH syndrome	skos:exactMatch	icd11	icd11:780151108	Congenital intrauterine infection-like syndrome	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021100	breast neoplasm	skos:exactMatch	icd11	icd11:780173190	Neoplasms of the breast	semapv:SemanticSimilarityThresholdMatching	0.92	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011730	fumaric aciduria	skos:exactMatch	icd11	icd11:780506966	Fumarase deficiency	semapv:SemanticSimilarityThresholdMatching	0.83	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0012930	autosomal recessive severe congenital neutropenia due to G6PC3 deficiency	skos:exactMatch	icd11	icd11:780511169	Autosomal recessive severe congenital neutropaenia due to G6PC3 deficiency	semapv:SemanticSimilarityThresholdMatching	0.72	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001466	punctate epithelial keratoconjunctivitis	skos:exactMatch	icd11	icd11:780717130	Punctate keratitis	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0035400	seronegative autoimmune hepatitis	skos:exactMatch	icd11	icd11:780794174	Autoantibody negative autoimmune hepatitis	semapv:SemanticSimilarityThresholdMatching	0.68	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004460	thyroid gland fetal adenoma	skos:exactMatch	icd11	icd11:78148759	Microfollicular adenoma of thyroid gland	semapv:SemanticSimilarityThresholdMatching	0.97	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0013005	EAST syndrome	skos:exactMatch	icd11	icd11:781930640	SeSAME syndrome	semapv:SemanticSimilarityThresholdMatching	0.69	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0020380	autosomal dominant cerebellar ataxia	skos:exactMatch	icd11	icd11:782552318	Autosomal dominant ataxia	semapv:SemanticSimilarityThresholdMatching	1.1	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0008714	acrofacial dysostosis Rodriguez type	skos:exactMatch	icd11	icd11:782595225	Acrofacial dysostosis, Rodriguez type	semapv:SemanticSimilarityThresholdMatching	0.9	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0012825	extraskeletal myxoid chondrosarcoma	skos:exactMatch	icd11	icd11:782606527	Extraskeletal myxoid chondrosarcoma of other specified sites	semapv:SemanticSimilarityThresholdMatching	0.64	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001436	hemosiderosis	skos:exactMatch	icd11	icd11:783417456	Iron overload diseases	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0010535	Bazex-Dupre-Christol syndrome	skos:exactMatch	icd11	icd11:783577196	Acrokeratosis paraneoplastica	semapv:SemanticSimilarityThresholdMatching	0.59	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0012276	generalized epilepsy-paroxysmal dyskinesia syndrome	skos:exactMatch	icd11	icd11:784683256	Generalised epilepsy - paroxysmal dyskinesia	semapv:SemanticSimilarityThresholdMatching	0.77	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0018308	liver mesenchymal hamartoma	skos:exactMatch	icd11	icd11:785868150	Biliary hamartoma	semapv:SemanticSimilarityThresholdMatching	0.61	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0010264	X-linked adrenal hypoplasia congenita	skos:exactMatch	icd11	icd11:785907095	X-linked congenital adrenal hypoplasia	semapv:SemanticSimilarityThresholdMatching	0.85	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0007551	epidermolysis bullosa simplex 1C, localized	skos:exactMatch	icd11	icd11:786158619	Epidermolysis bullosa simplex, localised	semapv:SemanticSimilarityThresholdMatching	0.87	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021527	benign neoplasm of meninges	skos:exactMatch	icd11	icd11:786352810	Benign neoplasm of meninges, unspecified	semapv:SemanticSimilarityThresholdMatching	0.97	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011421	mitochondrial complex V (ATP synthase) deficiency, nuclear type 1	skos:exactMatch	icd11	icd11:787034237	Cardioencephalopathy with hyperammonaemia	semapv:SemanticSimilarityThresholdMatching	0.68	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0029135	muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8	skos:exactMatch	icd11	icd11:787117844	Limb-girdle muscular dystrophy-dystroglycanopathy C7	semapv:SemanticSimilarityThresholdMatching	0.65	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0014474	autosomal recessive limb-girdle muscular dystrophy type 2U	skos:exactMatch	icd11	icd11:787117844	Limb-girdle muscular dystrophy-dystroglycanopathy C7	semapv:SemanticSimilarityThresholdMatching	0.66	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0016583	familial intestinal malrotation-facial anomalies syndrome	skos:exactMatch	icd11	icd11:787453372	Familial intestinal malrotation - facial anomalies	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001791	neonatal urinary tract infectious disease	skos:exactMatch	icd11	icd11:78758887	Neonatal urinary tract infection	semapv:SemanticSimilarityThresholdMatching	0.74	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005731	dipetalonemiasis	skos:exactMatch	icd11	icd11:787856511	Mansonelliasis due to Mansonella perstans	semapv:SemanticSimilarityThresholdMatching	0.88	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0024525	Fanconi renotubular syndrome 1	skos:exactMatch	icd11	icd11:788002727	Fanconi syndrome	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001083	Fanconi renotubular syndrome	skos:exactMatch	icd11	icd11:788002727	Fanconi syndrome	semapv:SemanticSimilarityThresholdMatching	0.87	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0017381	congenital herpes simplex virus infection	skos:exactMatch	icd11	icd11:788102641	Perinatal Herpes simplex infection	semapv:SemanticSimilarityThresholdMatching	0.83	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0007485	dyskeratosis congenita, autosomal dominant 1	skos:exactMatch	icd11	icd11:788242257	Autosomal dominant dyskeratosis congenita	semapv:SemanticSimilarityThresholdMatching	0.78	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0013522	dyskeratosis congenita, autosomal dominant 3	skos:exactMatch	icd11	icd11:788242257	Autosomal dominant dyskeratosis congenita	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0013521	dyskeratosis congenita, autosomal dominant 2	skos:exactMatch	icd11	icd11:788242257	Autosomal dominant dyskeratosis congenita	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0014076	dyskeratosis congenita, autosomal recessive 5	skos:exactMatch	icd11	icd11:788242257	Autosomal dominant dyskeratosis congenita	semapv:SemanticSimilarityThresholdMatching	0.57	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001073	idiopathic progressive polyneuropathy	skos:exactMatch	icd11	icd11:788742861	Idiopathic progressive neuropathy	semapv:SemanticSimilarityThresholdMatching	0.97	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0030116	silver-russell syndrome 2	skos:exactMatch	icd11	icd11:790159386	Maternal uniparental disomy of chromosome 7	semapv:SemanticSimilarityThresholdMatching	0.55	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002103	factitious disorder	skos:exactMatch	icd11	icd11:790764418	Factitious disorder imposed on self	semapv:SemanticSimilarityThresholdMatching	0.64	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021055	classic familial adenomatous polyposis	skos:exactMatch	icd11	icd11:790871642	Polyposis syndrome	semapv:SemanticSimilarityThresholdMatching	0.67	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0016306	Niemann-Pick disease type C, severe perinatal form	skos:exactMatch	icd11	icd11:791115227	Niemann-Pick disease type C, severe perinatal	semapv:SemanticSimilarityThresholdMatching	0.76	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011885	tubulointerstitial nephritis and uveitis syndrome	skos:exactMatch	icd11	icd11:791669398	Tubulo-interstitial nephritis-associated uveitis syndrome	semapv:SemanticSimilarityThresholdMatching	0.76	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011018	brachyolmia-amelogenesis imperfecta syndrome	skos:exactMatch	icd11	icd11:792334455	Platyspondyly - amelogenesis imperfecta	semapv:SemanticSimilarityThresholdMatching	0.7	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0043775	respiratory paralysis	skos:exactMatch	icd11	icd11:792919470	Paralysis of diaphragm	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001028	acute pericementitis	skos:exactMatch	icd11	icd11:792986757	Acute periodontitis	semapv:SemanticSimilarityThresholdMatching	0.81	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005135	parasitic infectious disease	skos:exactMatch	icd11	icd11:793136270	Infestations by ectoparasites	semapv:SemanticSimilarityThresholdMatching	0.58	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001812	parasitic eyelid infestation	skos:exactMatch	icd11	icd11:793136270	Infestations by ectoparasites	semapv:SemanticSimilarityThresholdMatching	0.74	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0004830	fasciitis	skos:exactMatch	icd11	icd11:793150723	Fasciitis, not elsewhere classified	semapv:SemanticSimilarityThresholdMatching	0.79	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0015073	gallbladder neuroendocrine tumor, grade 1/2	skos:exactMatch	icd11	icd11:793283627	Neuroendocrine tumour of gallbladder	semapv:SemanticSimilarityThresholdMatching	0.86	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002643	vestibular disorder	skos:exactMatch	icd11	icd11:794468052	Disorders of vestibular function	semapv:SemanticSimilarityThresholdMatching	0.79	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0024890	pineal parenchymal cell neoplasm	skos:exactMatch	icd11	icd11:794552066	Neoplasms of unknown behaviour of pineal gland	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021232	pineal body neoplasm	skos:exactMatch	icd11	icd11:794552066	Neoplasms of unknown behaviour of pineal gland	semapv:SemanticSimilarityThresholdMatching	0.61	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0011581	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	skos:exactMatch	icd11	icd11:794833082	Woolly hair – palmoplantar keratoderma – dilated cardiomyopathy	semapv:SemanticSimilarityThresholdMatching	0.68	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0008627	ureter cancer	skos:exactMatch	icd11	icd11:795216992	Malignant neoplasms of ureter	semapv:SemanticSimilarityThresholdMatching	0.84	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0000709	Crohn ileitis	skos:exactMatch	icd11	icd11:795498738	Ileum inflammation	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005534	ileocolitis	skos:exactMatch	icd11	icd11:795498738	Ileum inflammation	semapv:SemanticSimilarityThresholdMatching	0.61	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0017013	trisomy 8p	skos:exactMatch	icd11	icd11:796805818	8p duplication	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0002317	central nervous system origin vertigo	skos:exactMatch	icd11	icd11:796932381	Vertigo of central origin	semapv:SemanticSimilarityThresholdMatching	0.81	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001875	epicondylitis	skos:exactMatch	icd11	icd11:797489061	Medial epicondylitis of elbow	semapv:SemanticSimilarityThresholdMatching	0.66	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0015867	vaginal carcinoma	skos:exactMatch	icd11	icd11:798353632	Malignant neoplasms of vagina	semapv:SemanticSimilarityThresholdMatching	0.64	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001402	vaginal cancer	skos:exactMatch	icd11	icd11:798353632	Malignant neoplasms of vagina	semapv:SemanticSimilarityThresholdMatching	0.85	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0700083	reciprocal translocation down syndrome	skos:exactMatch	icd11	icd11:798502795	Unbalanced reciprocal translocation	semapv:SemanticSimilarityThresholdMatching	0.43	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0054698	proteasome-associated autoinflammatory syndrome 1	skos:exactMatch	icd11	icd11:798723102	Nakajo-Nishimura syndrome	semapv:SemanticSimilarityThresholdMatching	0.55	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0009726	proteosome-associated autoinflammatory syndrome	skos:exactMatch	icd11	icd11:798723102	Nakajo-Nishimura syndrome	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0007879	larynx atresia	skos:exactMatch	icd11	icd11:798758075	Congenital larynx atresia	semapv:SemanticSimilarityThresholdMatching	0.87	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0001212	non-suppurative otitis media	skos:exactMatch	icd11	icd11:800153181	Nonsuppurative otitis media	semapv:SemanticSimilarityThresholdMatching	0.99	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0021202	allergic otitis media	skos:exactMatch	icd11	icd11:800153181	Nonsuppurative otitis media	semapv:SemanticSimilarityThresholdMatching	0.54	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0019318	inflammatory linear verrucous epidermal nevus	skos:exactMatch	icd11	icd11:801045601	Inflammatory linear verrucous epidermal naevus	semapv:SemanticSimilarityThresholdMatching	0.77	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0037251	congestive splenomegaly	skos:exactMatch	icd11	icd11:801049792	Banti syndrome	semapv:SemanticSimilarityThresholdMatching	0.55	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0012792	mitochondrial DNA depletion syndrome 8a	skos:exactMatch	icd11	icd11:802186282	Encephalomyopathic mitochondrial DNA depletion syndrome with renal tubulopathy	semapv:SemanticSimilarityThresholdMatching	0.82	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
mondo	mondo:0005566	neonatal abstinence syndrome	skos:exactMatch	icd11	icd11:80293156	Neonatal withdrawal syndrome from maternal use of drugs of addiction	semapv:SemanticSimilarityThresholdMatching	0.75	logmap	semapv:SemanticSimilarityThresholdMatching	logmap
